EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000164342.14	66.76561024409473	-1.809875552417759	0.5184028279247929	-3.491253239614515	4.8076033324860015e-4	0.44645046166115127	TLR3	TLR3	protein_coding
ENSG00000117143.14	772.3570190161978	-1.2781613744297506	0.3699863917302375	-3.454617258900908	5.510745227492734e-4	0.46272452307200285	UAP1	UAP1	protein_coding
ENSG00000197959.15	239.5292181696982	1.7117142372132925	0.4977018622647287	3.4392361511856833	5.833581212233056e-4	0.46272452307200285	DNM3	DNM3	protein_coding
ENSG00000272735.2	64.14928300500189	-2.206037554118174	0.6397694871474816	-3.4481756295602004	5.643869182852665e-4	0.46272452307200285	ENSG00000272735	ENSG00000272735	lncRNA
ENSG00000230359.5	18.144260180098946	-3.28890220283858	0.9549949202354999	-3.4438949706952817	5.73398400112259e-4	0.46272452307200285	TPI1P2	TPI1P2	transcribed_processed_pseudogene
ENSG00000151023.17	54.98264415606745	3.364792703470933	0.9741785321610364	3.4539795246839997	5.523793122837073e-4	0.46272452307200285	ENKUR	ENKUR	protein_coding
ENSG00000203930.13	64.65446906065894	3.4028342778855345	0.993735299513037	3.4242864066044905	6.164161927669758e-4	0.46938860246819675	LINC00632	LINC00632	lncRNA
ENSG00000212907.2	5203.9484889719	1.6322829393522753	0.4759399909275946	3.4295982066373507	6.044756383816653e-4	0.46938860246819675	MT-ND4L	MT-ND4L	protein_coding
ENSG00000248527.1	2106.423996341165	2.1669367473599968	0.6368175201004895	3.4027593132457397	6.670901814553683e-4	0.4768343288951185	MTATP6P1	MTATP6P1	unprocessed_pseudogene
ENSG00000196778.4	20.115984943663882	3.1571276938477317	0.9268322443224869	3.4063636792822067	6.583441848313871e-4	0.4768343288951185	OR52K1	OR52K1	protein_coding
ENSG00000258568.1	24.404708490077407	-2.8044593249239607	0.8263007645406661	-3.3939933802226805	6.888135759108977e-4	0.4768343288951185	RHOQP1	RHOQP1	processed_pseudogene
ENSG00000198886.2	23760.922631145557	1.6429485809312603	0.4817323023190855	3.4105011705090496	6.484360579022564e-4	0.4768343288951185	MT-ND4	MT-ND4	protein_coding
ENSG00000236304.3	60.34129514481282	2.8834956503660933	0.8556428338865475	3.3699758078595976	7.51747832031964e-4	0.5072019659999467	ENSG00000236304	ENSG00000236304	lncRNA
ENSG00000269378.1	75.74175286065527	-3.2789366816258867	0.9737839967861479	-3.3672115093774457	7.593242649051048e-4	0.5072019659999467	ITGB1P1	ITGB1P1	processed_pseudogene
ENSG00000267521.1	59.05867391418057	-3.9632557475570582	1.1854013703439077	-3.3433871823576866	8.276233834852074e-4	0.534083605132471	ENSG00000267521	ENSG00000267521	lncRNA
ENSG00000200913.1	20.555435906482593	-3.3764130926422626	1.0118986418775349	-3.3367107661864948	8.477612219396959e-4	0.5379610127355331	SNORD46	SNORD46	snoRNA
ENSG00000273682.1	23.50790791772494	-3.4472397708726525	1.035668443903942	-3.328516757620147	8.730975227192326e-4	0.5449559849182305	BLVRBP1	BLVRBP1	processed_pseudogene
ENSG00000138166.6	569.4392202389341	-1.4949815746581296	0.45028473922955314	-3.3200804833316697	8.999150009765111e-4	0.5526348991480594	DUSP5	DUSP5	protein_coding
ENSG00000251287.9	28.033598995616227	-2.1091380580140204	0.645572285102593	-3.267082721308026	0.0010866192452674863	0.6026828414891203	ALG1L2	ALG1L2	protein_coding
ENSG00000250790.4	14.645563202290012	3.3642375817663046	1.0258946607314778	3.2793206851935013	0.0010405731594006877	0.6026828414891203	ENSG00000250790	ENSG00000250790	lncRNA
ENSG00000130844.19	2414.934490226322	-2.0485201013786507	0.62729754026865	-3.2656275050932604	0.0010922182082982955	0.6026828414891203	ZNF331	ZNF331	protein_coding
ENSG00000279894.1	9.024787320455049	4.254689199584856	1.2997548688742515	3.2734550963982487	0.0010624126962558655	0.6026828414891203	ENSG00000279894	ENSG00000279894	TEC
ENSG00000291236.1	110.01985500263906	2.481224969025966	0.7732103326652153	3.208990961713243	0.0013320167925075421	0.6425079927779943	ENSG00000291236	ENSG00000291236	lncRNA
ENSG00000127920.6	299.244838819491	1.7084395370805516	0.5342187059544196	3.198015191228288	0.0013837699061773265	0.6425079927779943	GNG11	GNG11	protein_coding
ENSG00000239917.3	22.225862340834748	-2.5738519280432195	0.796718738506612	-3.2305653220454023	0.0012354567010771876	0.6425079927779943	RPS10P16	RPS10P16	unprocessed_pseudogene
ENSG00000226964.1	45.23457657768037	-4.013509049799249	1.2542440509400574	-3.19994266410203	0.0013745492885887075	0.6425079927779943	RHEBP2	RHEBP2	processed_pseudogene
ENSG00000247498.11	33.756376926074964	-2.7664955978354735	0.864584503099296	-3.199797807985631	0.0013752402749733462	0.6425079927779943	GPRC5D-AS1	GPRC5D-AS1	lncRNA
ENSG00000121742.19	133.4704812386977	-1.821796582713251	0.5690439658661485	-3.201504087544928	0.0013671213552449908	0.6425079927779943	GJB6	GJB6	protein_coding
ENSG00000231246.3	28.849455074284556	3.2892308474377705	1.0309585039343492	3.1904590096355876	0.00142046989592854	0.6438448906855146	LINC02884	LINC02884	lncRNA
ENSG00000070526.15	87.73266147826973	-2.4877026730457708	0.7791172041073607	-3.192976178591701	0.0014081456246664251	0.6438448906855146	ST6GALNAC1	ST6GALNAC1	protein_coding
ENSG00000223534.1	33.247836197737335	-8.156487038173628	2.5729196984636826	-3.170128878504818	0.0015237133851120277	0.6614090044170114	HLA-DQB1-AS1	HLA-DQB1-AS1	lncRNA
ENSG00000261170.2	10.73444652049473	3.701660434699203	1.1670701932790002	3.171754754783873	0.0015152090517532785	0.6614090044170114	ENSG00000261170	ENSG00000261170	lncRNA
ENSG00000288790.1	19.754012934718613	3.6315159174467686	1.145885727523405	3.1691780691740874	0.0015287070543861167	0.6614090044170114	ENSG00000288790	ENSG00000288790	lncRNA
ENSG00000270426.1	45.11684051206348	-1.2920893584869204	0.4116803286175231	-3.1385744439767795	0.0016977180513579298	0.6863876235084229	ENSG00000270426	ENSG00000270426	lncRNA
ENSG00000111728.11	225.57743384676837	1.8817572808953453	0.6000275503640852	3.1361181328316197	0.0017120022790897953	0.6863876235084229	ST8SIA1	ST8SIA1	protein_coding
ENSG00000259207.10	897.342035407304	1.8637028694419377	0.5924688742109384	3.145655325647366	0.0016571517414152271	0.6863876235084229	ITGB3	ITGB3	protein_coding
ENSG00000198786.2	12176.898042701894	1.3940478385852417	0.44452915033236523	3.1360099501752385	0.001712633929539848	0.6863876235084229	MT-ND5	MT-ND5	protein_coding
ENSG00000288933.2	13.500625016824255	3.4857585972987826	1.1150106300348364	3.1262110901937112	0.0017707439811068192	0.6921399594571725	ENSG00000288933	ENSG00000288933	lncRNA
ENSG00000103184.12	26.718042108498622	3.138943497903208	1.0046464517830025	3.1244260031301048	0.001781523244912615	0.6921399594571725	SEC14L5	SEC14L5	protein_coding
ENSG00000124491.16	1739.7259059997211	1.5224087836948963	0.48844920759660126	3.1168210737527042	0.0018281248967948955	0.703070983036049	F13A1	F13A1	protein_coding
ENSG00000138795.10	3109.6304953239633	1.2879339519519366	0.4165700208008283	3.0917586183373658	0.001989745744788809	0.7284382642989338	LEF1	LEF1	protein_coding
ENSG00000116729.14	159.99702698934155	1.3529882254665904	0.4411826825884951	3.066730129859981	0.002164141478612208	0.7847383110160115	WLS	WLS	protein_coding
ENSG00000280852.2	30.677091754198788	3.4853707305115087	1.1396465910230569	3.058290840305768	0.0022260341442055316	0.7995662642120888	ENSG00000280852	ENSG00000280852	transcribed_processed_pseudogene
ENSG00000286180.1	11.301115401938011	3.3947974886870544	1.113076749796647	3.0499221992618795	0.002289006536990944	0.8145012606485347	ENSG00000286180	ENSG00000286180	lncRNA
ENSG00000288838.1	40.83200599061292	1.7462891406096945	0.5849374183000438	2.98542901509839	0.0028318085432519156	0.9304725713967469	ENSG00000288838	ENSG00000288838	lncRNA
ENSG00000081377.17	166.11649631064756	1.188369425493152	0.39694517303480675	2.9937873193105893	0.0027553793987148967	0.9304725713967469	CDC14B	CDC14B	protein_coding
ENSG00000159712.10	28.473122554715847	3.0787791342173585	1.0291855999688708	2.9914712509682224	0.002776366788133104	0.9304725713967469	ANKRD18CP	ANKRD18CP	unprocessed_pseudogene
ENSG00000166928.11	65.67749924889067	1.6741942241344994	0.5595847716702513	2.9918509382186302	0.002772916221250775	0.9304725713967469	MS4A14	MS4A14	protein_coding
ENSG00000249992.2	764.2793574386969	1.7629519110524121	0.5915348858672983	2.980300829540429	0.002879654322780222	0.9329993075055554	TMEM158	TMEM158	protein_coding
ENSG00000275895.8	47.95208574340221	2.625374288113575	0.8812834634119674	2.979035006454342	0.0028915774094042004	0.9329993075055554	ENSG00000275895	ENSG00000275895	artifact
ENSG00000202290.1	12.74263711233305	-4.271189741617867	1.443921460597341	-2.9580485214555257	0.003095933873290416	0.9822882190971609	RNA5SP37	RNA5SP37	rRNA_pseudogene
ENSG00000227232.5	57.19299148532927	-0.13464502717125262	0.847155254758733	-0.15893784098594665	0.8737178468218145	1	WASH7P	WASH7P	unprocessed_pseudogene
ENSG00000233750.3	14.172932358143779	0.16820999494610545	1.0756823327632572	0.15637515818819916	0.8757373171680815	1	CICP27	CICP27	processed_pseudogene
ENSG00000268903.1	35.30842596414226	0.22986739199250764	0.7443240311933377	0.30882704623142787	0.7574530942106633	1	ENSG00000268903	ENSG00000268903	processed_pseudogene
ENSG00000269981.1	24.32558227904544	0.9860238262629704	1.0745734274320171	0.9175955789446051	0.35883063332402093	1	ENSG00000269981	ENSG00000269981	processed_pseudogene
ENSG00000241860.7	21.287387508812934	0.16959835909629242	0.8629633842388065	0.19653019142392691	0.8441952040751795	1	ENSG00000241860	ENSG00000241860	lncRNA
ENSG00000279457.4	113.03556791933183	-0.5276585532006168	0.5875218466059193	-0.8981088213976564	0.369127536543028	1	WASH9P	WASH9P	unprocessed_pseudogene
ENSG00000290385.1	73.47504262449267	0.030345624398237344	0.5558993516983175	0.054588342845748976	0.9564664259730055	1	ENSG00000290385	ENSG00000290385	lncRNA
ENSG00000230021.10	14.906943534920007	1.2583000087202842	0.8976600925396582	1.401755541076026	0.16098825880411077	1	ENSG00000230021	ENSG00000230021	transcribed_processed_pseudogene
ENSG00000225630.1	988.206271346896	1.3465648960592127	0.8981682840014799	1.4992345199053967	0.13381280268283588	1	MTND2P28	MTND2P28	unprocessed_pseudogene
ENSG00000291215.1	186.183746470388	-0.2879876269808453	0.40602161154511607	-0.7092913746263599	0.4781436798767968	1	ENSG00000291215	ENSG00000291215	lncRNA
ENSG00000237491.10	199.23933691744423	0.23237159043143685	0.49546976333513665	0.46899247467147714	0.6390750150288541	1	LINC01409	LINC01409	lncRNA
ENSG00000177757.2	28.509184301352335	0.18940025352961973	0.808553801363912	0.2342457028958731	0.8147942360477713	1	FAM87B	FAM87B	lncRNA
ENSG00000225880.6	134.92540724946525	0.007550003882786098	0.5829461517740949	0.012951460198869103	0.9896665187585211	1	LINC00115	LINC00115	lncRNA
ENSG00000228794.12	1265.0878653030375	-0.2620269721873064	0.40423044840257455	-0.6482118633635258	0.5168479299171189	1	LINC01128	LINC01128	lncRNA
ENSG00000188976.11	694.4148940284832	-0.03485566506146662	0.4483695605512458	-0.07773869621883672	0.938035912098842	1	NOC2L	NOC2L	protein_coding
ENSG00000187961.15	143.10551543896833	0.13012729094906308	0.44589869725761183	0.29183151184199096	0.7704154504925518	1	KLHL17	KLHL17	protein_coding
ENSG00000187608.10	534.8276039443266	-0.5573387779980923	0.6123037850194413	-0.9102324559048679	0.3626999310651276	1	ISG15	ISG15	protein_coding
ENSG00000188157.15	254.59986945410765	-0.17225474207077382	0.5670735981911723	-0.30376082155865625	0.7613101170124994	1	AGRN	AGRN	protein_coding
ENSG00000291156.1	16.205269267384523	1.3032149162435822	1.2821382505283434	1.0164386841329736	0.30942053213831366	1	ENSG00000291156	ENSG00000291156	lncRNA
ENSG00000131591.18	213.2590536335156	0.2449268520997238	0.54604677596082285	0.44854555119156414	0.6537595195026085	1	C1orf159	C1orf159	protein_coding
ENSG00000186891.14	37.8985801846881	-0.8024811824250967	0.9750033494191997	-0.8230547955585251	0.4104768335653619	1	TNFRSF18	TNFRSF18	protein_coding
ENSG00000186827.12	44.729508956599915	-0.061563179713102996	0.9111947968789407	-0.06756313789759506	0.9461334000144348	1	TNFRSF4	TNFRSF4	protein_coding
ENSG00000078808.20	976.486520639369	0.008838851122945803	0.37106445554378126	0.023820258154321983	0.9809959809629362	1	SDF4	SDF4	protein_coding
ENSG00000176022.7	204.66289850696532	0.20368004702955114	0.285927822549985	0.7123477708922308	0.4762494492520341	1	B3GALT6	B3GALT6	protein_coding
ENSG00000160087.21	974.1093640744281	-0.012461562319090581	0.33474157078562405	-0.037227411850412936	0.9703036822607105	1	UBE2J2	UBE2J2	protein_coding
ENSG00000162572.21	69.9287604138159	-0.11748879617201163	0.9387675720855285	-0.1251521672302796	0.9004030844370026	1	SCNN1D	SCNN1D	protein_coding
ENSG00000131584.19	757.0241475234689	-0.06543347659375637	0.4634280581879883	-0.1411944646804563	0.8877163188147983	1	ACAP3	ACAP3	protein_coding
ENSG00000169972.13	86.10796269243498	0.2542816190280745	0.4964111695071917	0.5122399225636091	0.6084831057260569	1	PUSL1	PUSL1	protein_coding
ENSG00000127054.22	1264.7584404934717	-0.0767835949982707	0.3435415073968288	-0.22350601992782512	0.8231416984030158	1	INTS11	INTS11	protein_coding
ENSG00000240731.1	41.50248609677373	0.38074962152929864	0.9679821712141029	0.3933436305461484	0.6940656973405159	1	ENSG00000240731	ENSG00000240731	lncRNA
ENSG00000224051.7	136.5834819389324	-0.5877871779478168	0.539042731863643	-1.0904277957995065	0.2755247432929786	1	CPTP	CPTP	protein_coding
ENSG00000169962.5	69.05465638822591	0.23410091229023586	0.629053383990191	0.37214792615102804	0.7097827148551211	1	TAS1R3	TAS1R3	protein_coding
ENSG00000107404.21	419.0382331749267	0.0018067596404828159	0.4835361797022074	0.003736555228598477	0.99701866721	1	DVL1	DVL1	protein_coding
ENSG00000162576.17	84.4101340205824	0.051205950993096015	0.4678368811112675	0.10945257430637989	0.9128435359179656	1	MXRA8	MXRA8	protein_coding
ENSG00000175756.14	562.6573618595762	-0.25381301430065534	0.35853295355481773	-0.7079210203249803	0.47899430527061576	1	AURKAIP1	AURKAIP1	protein_coding
ENSG00000221978.13	3030.966261209838	-0.07219489553699523	0.31905598948775954	-0.22627657187349234	0.8209863188064819	1	CCNL2	CCNL2	protein_coding
ENSG00000224870.9	260.43619000207997	-0.13885034676263966	0.41189060311409537	-0.3371049150256471	0.7360378124151817	1	MRPL20-AS1	MRPL20-AS1	lncRNA
ENSG00000242485.6	764.4391246951519	-0.38374071819453	0.29426889720125154	-1.304047834630951	0.1922172733364191	1	MRPL20	MRPL20	protein_coding
ENSG00000272455.1	40.90761019980072	-0.08023482724097396	0.7578686782597828	-0.10586903713346366	0.9156862607602247	1	MRPL20-DT	MRPL20-DT	lncRNA
ENSG00000160072.20	668.091694078342	-0.2371455473584428	0.39685873474473915	-0.5975565776849427	0.5501358449958427	1	ATAD3B	ATAD3B	protein_coding
ENSG00000197785.14	259.6271399615706	-0.4075465010093819	0.45818375587194277	-0.8894826492349209	0.3737437440042507	1	ATAD3A	ATAD3A	protein_coding
ENSG00000160075.12	1488.3083016518028	-0.19442517691639638	0.3009883692684158	-0.6459557802481452	0.5183079934679463	1	SSU72	SSU72	protein_coding
ENSG00000215014.5	86.2880587851804	0.3094650828746554	0.5485646465791381	0.5641360317411757	0.572661557937888	1	ENSG00000215014	ENSG00000215014	lncRNA
ENSG00000272106.1	124.0358073134636	-0.48211507798528214	0.4834279624977663	-0.9972842189233309	0.3186265715372921	1	ENSG00000272106	ENSG00000272106	lncRNA
ENSG00000197530.13	664.0892362194403	-0.32598692115302286	0.4624524675924056	-0.7049090317328349	0.4808668491803892	1	MIB2	MIB2	protein_coding
ENSG00000248333.9	662.201772285682	-0.3614030148315227	0.35757567388752437	-1.0107035831111997	0.31215832159931367	1	CDK11B	CDK11B	protein_coding
ENSG00000189339.12	1134.5351320888196	0.1687884994101084	0.4905096815259448	0.34410839534301946	0.7307647694552302	1	SLC35E2B	SLC35E2B	protein_coding
ENSG00000269737.2	121.26924590868154	-0.20488154666251307	0.5785618049175747	-0.3541221437728709	0.7232473476472436	1	ENSG00000269737	ENSG00000269737	transcribed_processed_pseudogene
ENSG00000008128.23	243.88686045935955	-0.46215212849997045	0.5024705806847843	-0.9197595765111929	0.3576984118517958	1	CDK11A	CDK11A	protein_coding
ENSG00000268575.1	176.25178298333933	0.9223419448527347	0.7297540316212979	1.263907981163959	0.206263056814775	1	ENSG00000268575	ENSG00000268575	lncRNA
ENSG00000227775.3	43.152595927176165	0.16692839378518404	0.6312844811413847	0.26442657592876606	0.7914512354462333	1	ENSG00000227775	ENSG00000227775	transcribed_processed_pseudogene
ENSG00000290854.1	73.72943595481087	0.31260814167783635	0.5233598299291973	0.5973101560357194	0.5503003250681233	1	ENSG00000290854	ENSG00000290854	lncRNA
ENSG00000008130.15	1868.3870455369474	0.05855932719953816	0.39112952889265884	0.14971850211700358	0.8809867101385646	1	NADK	NADK	protein_coding
ENSG00000078369.19	4815.595939629286	-0.06692621150309852	0.24508513221610592	-0.2730733231262913	0.7847968527270037	1	GNB1	GNB1	protein_coding
ENSG00000067606.17	189.42709612667	0.06307052724844654	0.4965459423887699	0.12701851302022232	0.8989257459576577	1	PRKCZ	PRKCZ	protein_coding
ENSG00000182873.5	21.28332675839307	-0.21888965059314003	0.9878844345678506	-0.22157414666513414	0.8246454102105437	1	PRKCZ-AS1	PRKCZ-AS1	lncRNA
ENSG00000162585.17	304.6263541013691	-0.027757194120189056	0.5630852704795174	-0.049294832550940866	0.9606843375403228	1	FAAP20	FAAP20	protein_coding
ENSG00000157933.11	1787.7421745819117	-0.7876338717357445	0.6417771710000332	-1.2272700048031215	0.21972112547926959	1	SKI	SKI	protein_coding
ENSG00000287356.1	20.025926793046807	-0.4089026659383715	1.1183626333202155	-0.3656261875670987	0.7146440313274616	1	ENSG00000287356	ENSG00000287356	lncRNA
ENSG00000116151.14	137.65991708974104	0.0423840101043295	0.5077327467280768	0.08347700710159008	0.9334722592457723	1	MORN1	MORN1	protein_coding
ENSG00000269896.2	19.136125909959087	-0.6244747416557183	0.9042653991270416	-0.6905878984848616	0.48982455455622664	1	ENSG00000269896	ENSG00000269896	transcribed_processed_pseudogene
ENSG00000157916.20	1412.8966823733604	-0.1060981240877929	0.22192267366816745	-0.47808600326453077	0.6325889937671949	1	RER1	RER1	protein_coding
ENSG00000157911.11	162.62747444496685	-0.11336392012133137	0.33466542410654115	-0.338738070788101	0.7348070580641707	1	PEX10	PEX10	protein_coding
ENSG00000149527.18	214.1591889194391	0.07120131310338351	0.7018900440234089	0.10144226109155191	0.9191993899808311	1	PLCH2	PLCH2	protein_coding
ENSG00000157881.16	292.54609504160146	0.0743955131408545	0.5815635001074767	0.12792328460624805	0.8982096839833642	1	PANK4	PANK4	protein_coding
ENSG00000272449.3	19.694581585798222	0.44744859285966826	0.9375986304831876	0.4772282918428299	0.6331995669457504	1	ENSG00000272449	ENSG00000272449	lncRNA
ENSG00000238164.6	108.20523353493938	-0.013071814135878669	0.7006098678087402	-0.018657764808198717	0.9851141211847642	1	TNFRSF14-AS1	TNFRSF14-AS1	lncRNA
ENSG00000157873.18	671.1440195629709	0.19335542185835533	0.6640446905902351	0.2911783266973969	0.7709149375518487	1	TNFRSF14	TNFRSF14	protein_coding
ENSG00000228037.1	16.08061497765951	0.8887880270004213	0.9801917598128107	0.9067491315884506	0.3645394754040286	1	ENSG00000228037	ENSG00000228037	lncRNA
ENSG00000157870.17	58.01486490957964	-0.3549464651586338	0.493005270411295	-0.7199648491840988	0.4715466382783335	1	PRXL2B	PRXL2B	protein_coding
ENSG00000215912.13	20.021520201640236	0.9110096990188221	0.99427535085165	0.9162549370639568	0.3595331972990436	1	TTC34	TTC34	protein_coding
ENSG00000162591.17	1022.606622923119	0.12770908587744034	0.3718168600118934	0.343473090148078	0.7312425818139838	1	MEGF6	MEGF6	protein_coding
ENSG00000158109.15	2298.2552299416607	0.6004064517346942	0.47984471509236015	1.251251567122352	0.21084270971763752	1	TPRG1L	TPRG1L	protein_coding
ENSG00000116213.16	549.718952344311	-0.24432065981958292	0.4012724236763448	-0.6088648145346892	0.54261404800550594	1	WRAP73	WRAP73	protein_coding
ENSG00000078900.15	31.889911993074172	0.7838165454039857	0.9681124666914595	0.8096337691866441	0.41815069365146107	1	TP73	TP73	protein_coding
ENSG00000227372.12	356.4286374983168	0.21363291008516017	0.413682644169975	0.5164173868444482	0.6055629248414883	1	TP73-AS1	TP73-AS1	transcribed_unitary_pseudogene
ENSG00000235169.11	406.8282832015351	0.535446858709094	0.539294526086612	0.9928653691231792	0.32077556838871846	1	SMIM1	SMIM1	protein_coding
ENSG00000130764.10	730.5765853513456	-0.11264988010686373	0.2714215566431564	-0.4150366002615145	0.6781151100358133	1	LRRC47	LRRC47	protein_coding
ENSG00000272153.1	33.97644978664659	-0.9039829802425826	0.9073214784512255	-0.9963204902695111	0.3190944511175145	1	ENSG00000272153	ENSG00000272153	lncRNA
ENSG00000116198.14	781.0479702058512	0.5416230604155434	0.3691401153966557	1.467256030500906	0.14230641995677965	1	CEP104	CEP104	protein_coding
ENSG00000169598.17	196.5458749126463	0.670026413332708	0.35009990975615857	1.9138148701591364	0.05564381479008529	1	DFFB	DFFB	protein_coding
ENSG00000198912.12	474.1354465773773	-0.712550810762073	0.2819713383215333	-2.527032765115821	0.011503077049593946	1	C1orf174	C1orf174	protein_coding
ENSG00000196581.11	21.27835412713395	-0.19555785802472672	1.2195207382511872	-0.16035632022556656	0.8726003956971892	1	AJAP1	AJAP1	protein_coding
ENSG00000131697.18	233.6614684110338	0.3673681513991445	0.4866682846741988	0.7548635548443021	0.45033085531242717	1	NPHP4	NPHP4	protein_coding
ENSG00000069424.16	2550.3966231064805	-0.14304756427086127	0.37771702677912156	-0.3787162190983556	0.7048986078959851	1	KCNAB2	KCNAB2	protein_coding
ENSG00000116251.11	4958.3081116606	-0.01561666591084404	0.3664993791418894	-0.042610347519301206	0.9660121468556531	1	RPL22	RPL22	protein_coding
ENSG00000158286.13	29.49603826880666	-0.1501500803156243	0.6391396699001944	-0.23492530253844382	0.8142667104904976	1	RNF207	RNF207	protein_coding
ENSG00000116237.16	910.2528812885739	-0.36728597846485156	0.3862562138601404	-0.9508869120687912	0.3416617863898146	1	ICMT	ICMT	protein_coding
