EnsemblID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneSymbol	GeneName	GeneType
ENSG00000137310.13	358.2301899292169	4.635319088200888	1.2470287098353519	3.7170909151024283	2.0152993684950096e-4	0.1050797029724538	TCF19	TCF19	protein_coding
ENSG00000291082.1	105.83700745163513	-6.471027456336848	1.7424661303217905	-3.713717784082155	2.042365461077819e-4	0.1050797029724538	HERC2P9	HERC2P9	lncRNA
ENSG00000250138.4	70.33608942522962	-6.186271487360747	1.6881900087329051	-3.6644402912939524	2.478800562497463e-4	0.1238904521136232	ENSG00000250138	ENSG00000250138	unprocessed_pseudogene
ENSG00000168824.15	75.32378887651944	3.214253638864105	0.8853422062150691	3.6305211886434026	2.828494821609828e-4	0.13744127754005755	NSG1	NSG1	protein_coding
ENSG00000172116.23	994.0673149449099	2.5160785077101395	0.6959397679377914	3.6153682022882276	2.9992103378013833e-4	0.13806628010305158	CD8B	CD8B	protein_coding
ENSG00000173258.13	327.49107518608804	2.736133659400033	0.756253554651026	3.6180109733998207	2.9687581214655735e-4	0.13806628010305158	ZNF483	ZNF483	protein_coding
ENSG00000164674.17	1096.7879745229986	3.0371829453543215	0.8420750087046862	3.6067843291374233	3.1001512494226245e-4	0.13905370719525634	SYTL3	SYTL3	protein_coding
ENSG00000114942.14	6710.906792021336	3.3256321486738973	0.9247366643372688	3.5963018196723917	3.227732787210688e-4	0.1411568241166914	EEF1B2	EEF1B2	protein_coding
ENSG00000185697.17	1190.1374611773754	2.841025724675751	0.7999351030030498	3.5515702636503996	3.829397326106828e-4	0.16338450591606524	MYBL1	MYBL1	protein_coding
ENSG00000237248.6	158.81926558134808	3.4028011904788587	0.9655443248917523	3.5242309469949484	4.247138959114899e-4	0.17689333764713555	LINC00987	LINC00987	lncRNA
ENSG00000167037.19	64.03771606116823	5.610183042324651	1.5953648860091507	3.5165516625846505	4.371915680521311e-4	0.17785563023106812	SGSM1	SGSM1	protein_coding
ENSG00000130956.14	197.94516607067396	2.727727204610209	0.7804644829975752	3.4950049157056693	4.740530243178134e-4	0.1884683989634434	HABP4	HABP4	protein_coding
ENSG00000148848.15	93.9894425047799	3.834728700175378	1.1113655360867905	3.450465733963439	5.596202045054993e-4	0.21754302749810442	ADAM12	ADAM12	protein_coding
ENSG00000117400.18	42.24102040465564	-3.532349789596907	1.0283983438678348	-3.434806960415398	5.929760705524075e-4	0.2244728907724864	MPL	MPL	protein_coding
ENSG00000154764.6	51.234753458915996	3.9410624699235663	1.1489270120697435	3.430211343733584	6.031112940208575e-4	0.2244728907724864	WNT7A	WNT7A	protein_coding
ENSG00000211651.3	26.905513885049967	5.010108871814503	1.463852808023514	3.422549619984761	6.203677370583379e-4	0.22608526717419802	IGLV1-44	IGLV1-44	IG_V_gene
ENSG00000115523.17	1621.6452974631509	3.710390905044723	1.0911252063181889	3.400518000647046	6.725830742562946e-4	0.23530991435930723	GNLY	GNLY	protein_coding
ENSG00000223692.1	125.44358933641458	2.7176736107818096	0.7983535757888676	3.4040977496674043	6.638299313395045e-4	0.23530991435930723	DIP2A-IT1	DIP2A-IT1	lncRNA
ENSG00000151012.13	191.77072840826497	-3.7506544643560944	1.1060733096178468	-3.390963719802589	6.964732017002897e-4	0.23889030818319937	SLC7A11	SLC7A11	protein_coding
ENSG00000080561.14	77.21097805266278	4.354519839451945	1.2894172464154963	3.37712237955344	7.324845262434396e-4	0.24641061187647093	MID2	MID2	protein_coding
ENSG00000033122.21	99.31541114044335	2.810922488836067	0.8356216447701229	3.363869888278616	7.685776799878897e-4	0.2520335678740846	LRRC7	LRRC7	protein_coding
ENSG00000139116.19	225.32847671007676	3.1007249082524124	0.9230022714136141	3.3593903333558766	7.811464822361405e-4	0.2520335678740846	KIF21A	KIF21A	protein_coding
ENSG00000275395.7	201.59499424874724	3.944629793087089	1.1755965716047352	3.355428119105958	7.924224680200452e-4	0.2520335678740846	FCGBP	FCGBP	protein_coding
ENSG00000197238.5	978.4467488760172	-3.52867148487132	1.0539899189640045	-3.3479176805976927	8.142119247901959e-4	0.25433945000633745	H4C11	H4C11	protein_coding
ENSG00000166405.16	317.0424086775254	2.1070362420614224	0.6306551129409804	3.3410277643441675	8.346887569224182e-4	0.25616158640076947	RIC3	RIC3	protein_coding
ENSG00000069702.11	1106.2911510650874	3.1227458014542004	0.9383385286675239	3.327952232643178	8.748686584252977e-4	0.2638634041695471	TGFBR3	TGFBR3	protein_coding
ENSG00000170074.21	229.37535485670088	2.9158738985888415	0.8826748649277343	3.3034518308477807	9.550237498575969e-4	0.2827791417854378	FAM153A	FAM153A	protein_coding
ENSG00000136231.14	267.023419109153	-3.6692006346869115	1.1121786864641687	-3.2991107268491273	9.699164527025819e-4	0.2827791417854378	IGF2BP3	IGF2BP3	protein_coding
ENSG00000159733.14	333.3581850348363	3.2303061388746994	0.9839645783916854	3.282949620152704	0.0010272702262906443	0.28523869950003555	ZFYVE28	ZFYVE28	protein_coding
ENSG00000150687.12	180.67793922125168	3.633225666459932	1.105620986407688	3.2861402877895554	0.0010157041022249126	0.28523869950003555	PRSS23	PRSS23	protein_coding
ENSG00000256937.1	208.39047077998453	3.293827360058872	1.0030978950013516	3.283654941828418	0.0010247030004094284	0.28523869950003555	KRT17P8	KRT17P8	processed_pseudogene
ENSG00000075568.17	1601.698990453831	-3.6719440163898183	1.1209515222764148	-3.275738462741795	0.0010538610413137319	0.2880498624328299	TMEM131	TMEM131	protein_coding
ENSG00000119917.15	1096.298751956425	-2.9070611525265	0.8910435185705491	-3.2625355461763914	0.0011042032399970019	0.29716657349642395	IFIT3	IFIT3	protein_coding
ENSG00000137501.18	1316.817998559744	2.7446278881385724	0.8426125411596619	3.2572834536277195	0.001124840467294878	0.29813385294529243	SYTL2	SYTL2	protein_coding
ENSG00000143365.20	79.50660006046715	4.347896856809424	1.3381785105113935	3.2491157365453787	0.0011576436716557428	0.3011413996885145	RORC	RORC	protein_coding
ENSG00000180479.15	193.44942046153085	1.949577065940204	0.600619396532313	3.2459442322311314	0.001170617685864002	0.3011413996885145	ZNF571	ZNF571	protein_coding
ENSG00000153898.13	267.4110563551747	2.18457153760585	0.6764713070751822	3.229363189181148	0.0012406622612276003	0.30115797950826895	MCOLN2	MCOLN2	protein_coding
ENSG00000235576.3	141.88184542668344	4.0224312805062	1.2449999734904154	3.2308685671929185	0.0012341467572693772	0.30115797950826895	LINC01871	LINC01871	lncRNA
ENSG00000091436.17	1516.4332885781412	-1.8936291853392426	0.5925388075871243	-3.195789307117765	0.0013944890150442912	0.30115797950826895	MAP3K20	MAP3K20	protein_coding
ENSG00000163823.4	418.0474661825597	-1.9860208689361951	0.6177498586423336	-3.214927273801396	0.001304775743261965	0.30115797950826895	CCR1	CCR1	protein_coding
ENSG00000171617.16	1081.6493142640193	2.4768685035462226	0.7727989157204024	3.205062084277497	0.0013503335084774305	0.30115797950826895	ENC1	ENC1	protein_coding
ENSG00000106258.16	201.29391965894686	-2.4756015404326974	0.7698382202903016	-3.2157425744582575	0.0013010748414675716	0.30115797950826895	CYP3A5	CYP3A5	protein_coding
ENSG00000104529.19	1798.0841363681543	-2.374759473707871	0.7372535310289344	-3.2210893183428793	0.001277043419390162	0.30115797950826895	EEF1D	EEF1D	protein_coding
ENSG00000256720.1	133.03375203743244	3.0831737852883774	0.961863049474666	3.205418678856925	0.0013486615005611263	0.30115797950826895	BTG1P1	BTG1P1	processed_pseudogene
ENSG00000125084.13	26.25885749821361	5.018738260184766	1.5646913735125487	3.2074940433258012	0.001338968333795359	0.30115797950826895	WNT1	WNT1	protein_coding
ENSG00000211956.2	66.67295632935104	8.274778701712318	2.5748254452190786	3.213724144709258	0.0013102548678765214	0.30115797950826895	IGHV4-34	IGHV4-34	IG_V_gene
ENSG00000280206.1	73.00426245271899	-5.301985424325082	1.6458918876699467	-3.2213448915110625	0.0012759050491842879	0.30115797950826895	ENSG00000280206	ENSG00000280206	lncRNA
ENSG00000108839.12	90.09793141409665	-3.062476714175554	0.9576181496116581	-3.1980144856459507	0.0013837732919517666	0.30115797950826895	ALOX12	ALOX12	protein_coding
ENSG00000157191.20	886.9875531970405	2.195170615443493	0.6910033259719836	3.1767873365236095	0.001489161903524635	0.3138543274500776	NECAP2	NECAP2	protein_coding
ENSG00000143924.19	4840.570306048221	1.4937000356485148	0.46994294482276366	3.178471029524351	0.0014805401284889354	0.3138543274500776	EML4	EML4	protein_coding
ENSG00000249992.2	764.2793574386969	2.8950196736730973	0.917084279123542	3.156765130070564	0.001595297856953796	0.32864291312221955	TMEM158	TMEM158	protein_coding
ENSG00000142173.17	571.6126488630929	2.979182575299616	0.9438331614505657	3.156471606402287	0.0015969043397581124	0.32864291312221955	COL6A2	COL6A2	protein_coding
ENSG00000185477.5	2136.4692996670224	1.9728528257268716	0.6257563120063642	3.1527493816263847	0.0016174060222809803	0.3289916691600138	GPRIN3	GPRIN3	protein_coding
ENSG00000231721.8	4601.315656280863	1.9101996973359061	0.6070258668740974	3.1468176260305865	0.0016505787859314469	0.3318801689919402	LINC-PINT	LINC-PINT	lncRNA
ENSG00000027869.12	560.1059605503956	3.4922867194799236	1.1161908279881778	3.1287541806578187	0.001755491037089487	0.3425611210026682	SH2D2A	SH2D2A	protein_coding
ENSG00000289731.1	178.24809901834212	3.8596448811115827	1.2335796051274266	3.1288170338329224	0.001755115590699159	0.3425611210026682	ENSG00000289731	ENSG00000289731	lncRNA
ENSG00000109920.13	1894.9559334466855	-2.167582499452642	0.6930516059693652	-3.1275917706313705	0.0017624478871685898	0.3425611210026682	FNBP4	FNBP4	protein_coding
ENSG00000105289.15	45.42859138257109	3.963846567112219	1.26963073582551	3.122046793026745	0.0017959839031262235	0.34524336722403326	TJP3	TJP3	protein_coding
ENSG00000008226.20	175.6373712395982	2.327915147300344	0.7500015880272051	3.103880291005334	0.001910005943600297	0.34559398443974376	DLEC1	DLEC1	protein_coding
ENSG00000278030.1	49.22178070699277	5.824897601682681	1.8753425387926874	3.1060446191513615	0.0018960810286617123	0.34559398443974376	TRBV7-9	TRBV7-9	TR_V_gene
ENSG00000184110.15	156.3226572097099	-2.5491427783182807	0.8209119253986932	-3.1052573357126416	0.0019011354491683223	0.34559398443974376	EIF3C	EIF3C	protein_coding
ENSG00000090861.17	1376.1602224560452	-1.77085362262043	0.5685803456099977	-3.1145178272396685	0.0018424582246340322	0.34559398443974376	AARS1	AARS1	protein_coding
ENSG00000178573.7	470.92084069922583	2.0148554318896212	0.6492766440267213	3.1032310347616616	0.0019142014220672593	0.34559398443974376	MAF	MAF	protein_coding
ENSG00000141404.17	77.66832397428948	2.3113227477969662	0.744891179392007	3.1028998755006167	0.0019163446230295058	0.34559398443974376	GNAL	GNAL	protein_coding
ENSG00000287920.1	305.37493585272057	2.7847478638223255	0.9004170933681157	3.092731006922192	0.0019832381137305463	0.34629676911134144	ENSG00000287920	ENSG00000287920	lncRNA
ENSG00000159840.16	448.8775080365761	2.973496530016467	0.960863226538576	3.0946095634528783	0.001970721323656101	0.34629676911134144	ZYX	ZYX	protein_coding
ENSG00000148303.17	11554.58099334756	-2.2074020615031498	0.7142962209278022	-3.0903174297015688	0.0019994268381778703	0.34629676911134144	RPL7A	RPL7A	protein_coding
ENSG00000165929.13	2392.4583451559593	2.259987832380125	0.7306396869246825	3.0931632551916035	0.0019803516046044316	0.34629676911134144	TC2N	TC2N	protein_coding
ENSG00000165714.11	401.62923888002786	5.175737982261715	1.6806313683836305	3.0796390449617457	0.0020725160379530946	0.3554365005089557	BORCS5	BORCS5	protein_coding
ENSG00000139187.10	497.9648895876036	2.1587036710046292	0.7030246204365059	3.070594696476343	0.002136329294381238	0.36198717926931434	KLRG1	KLRG1	protein_coding
ENSG00000185432.12	2317.49185515011	-2.3174943805752086	0.7552783232914557	-3.0683978463405555	0.0021520989335167607	0.36198717926931434	METTL7A	METTL7A	protein_coding
ENSG00000055332.19	2344.090913772218	-1.3109206973782643	0.4283899333889442	-3.0601108831099726	0.002212550597986687	0.36861092962458203	EIF2AK2	EIF2AK2	protein_coding
ENSG00000170624.14	34.039523912741316	6.2794286610904875	2.0570596044159344	3.0526235834928177	0.002268502995146894	0.3743671971141945	SGCD	SGCD	protein_coding
ENSG00000131626.19	693.3568370893805	2.54638758487671	0.8353092494493188	3.0484369550025057	0.0023003517499059377	0.3760752631878932	PPFIA1	PPFIA1	protein_coding
ENSG00000055070.17	527.4043694002157	-5.047556138920688	1.6713905621074985	-3.0199740583410364	0.0025279633689156023	0.3849929846745321	SZRD1	SZRD1	protein_coding
ENSG00000168280.18	148.95926897961016	3.3190118509352304	1.0949567736798242	3.031180710249427	0.002435994065449056	0.3849929846745321	KIF5C	KIF5C	protein_coding
ENSG00000197057.10	284.3028360548722	2.2569487123144376	0.74742942623641	3.0196144720699967	0.002530966285804104	0.3849929846745321	DTHD1	DTHD1	protein_coding
ENSG00000211747.3	51.78373735450525	5.678174072432879	1.8701933202172811	3.0361428473999585	0.0023962580894737657	0.3849929846745321	TRBV20-1	TRBV20-1	TR_V_gene
ENSG00000147684.10	907.4959510925155	-3.114997375143965	1.0298801943195697	-3.024621108673722	0.002489447798530135	0.3849929846745321	NDUFB9	NDUFB9	protein_coding
ENSG00000151150.22	810.229770041427	1.954738643478281	0.645688056207062	3.0273730862561083	0.0024668927920672374	0.3849929846745321	ANK3	ANK3	protein_coding
ENSG00000057704.13	578.1351890123929	1.900315117430117	0.6287388625085742	3.022423506395236	0.0025075945014189772	0.3849929846745321	TMCC3	TMCC3	protein_coding
ENSG00000180739.15	341.91566484601583	3.0516116420050667	1.0071921705652631	3.0298206550716342	0.002446989967187285	0.3849929846745321	S1PR5	S1PR5	protein_coding
ENSG00000205045.12	2203.3288952934136	2.2516374109835495	0.7475194517932738	3.0121455777263693	0.002594081607492567	0.3911919789643748	SLFN12L	SLFN12L	protein_coding
ENSG00000223865.11	1581.1557756613274	-6.440269063584671	2.1482372039086215	-2.9979320029775525	0.002718183126426574	0.4064032259023937	HLA-DPB1	HLA-DPB1	protein_coding
ENSG00000126709.16	324.78583834091637	-2.710402129974822	0.9058024078732839	-2.992266421921447	0.0027691448278989355	0.4072263887391409	IFI6	IFI6	protein_coding
ENSG00000127152.18	3641.777494193786	2.034208043780932	0.6798494463307808	2.99214488554748	0.0027702475424431355	0.4072263887391409	BCL11B	BCL11B	protein_coding
ENSG00000111796.4	770.5332137101344	2.4737624324726415	0.8323526068784289	2.9720125966205475	0.002958545453869595	0.4312819635378402	KLRB1	KLRB1	protein_coding
ENSG00000107779.15	110.28626950473438	2.367967015896189	0.8001167623827085	2.95952681811652	0.0030811188327830646	0.44543811356920787	BMPR1A	BMPR1A	protein_coding
ENSG00000087258.16	70.40961593939699	3.142230739364266	1.0636095085945425	2.954308619820841	0.0031337045055362597	0.4493269911093917	GNAO1	GNAO1	protein_coding
ENSG00000276953.1	36.32967253114718	5.392756214955366	1.8272967762037238	2.9512207787938065	0.003165205825800291	0.4501540285424755	TRBV12-4	TRBV12-4	TR_V_gene
ENSG00000171368.12	52.44845419645634	3.2376923129750894	1.1010103321162015	2.940655703704496	0.00327518349474356	0.45293066604673693	TPPP	TPPP	protein_coding
ENSG00000274750.3	117.30029638080433	-1.8044962583352695	0.6130935487186275	-2.943264143142082	0.0032477118567463535	0.45293066604673693	H3C6	H3C6	protein_coding
ENSG00000085733.16	425.64185018995386	-3.4958862370172565	1.1893125840996654	-2.9394175120611505	0.0032882978670288453	0.45293066604673693	CTTN	CTTN	protein_coding
ENSG00000105717.14	134.36454198367494	2.455998006523246	0.8351436361712253	2.940809101752773	0.0032735620926117254	0.45293066604673693	PBX4	PBX4	protein_coding
ENSG00000139537.11	100.63843688401732	2.9725500294524196	1.0122725360628115	2.936511585125108	0.003319264218839365	0.4536241326574767	CCDC65	CCDC65	protein_coding
ENSG00000155530.4	38.92733690743443	3.5433909378670956	1.212117533040176	2.923306396682283	0.00346335528444565	0.4629507367621728	LRGUK	LRGUK	protein_coding
ENSG00000107742.14	5798.775784711768	2.657535639550177	0.9091847254348774	2.9229875570985158	0.0034669037052446486	0.4629507367621728	SPOCK2	SPOCK2	protein_coding
ENSG00000149292.17	330.1477889906204	1.465052909649859	0.5010226963021582	2.924124835986094	0.003454261859725794	0.4629507367621728	TTC12	TTC12	protein_coding
ENSG00000109452.13	1842.481932464585	1.6930566854765825	0.5807240558059329	2.9154237172540522	0.0035520592955897213	0.4671892726146691	INPP4B	INPP4B	protein_coding
ENSG00000067840.13	206.38012127771512	3.6622154532037814	1.2559641390182805	2.915859887581136	0.0035470975482133345	0.4671892726146691	PDZD4	PDZD4	protein_coding
ENSG00000162415.7	66.56864744714001	2.739634962878313	0.9411668076230358	2.910892033897157	0.0036039852837819585	0.47048145200893887	ZSWIM5	ZSWIM5	protein_coding
ENSG00000153283.13	1972.2632780592248	1.7569795475347167	0.605543523827485	2.9014917646700282	0.0037139054118370722	0.47770108359754343	CD96	CD96	protein_coding
ENSG00000187116.14	628.366575530101	-4.9254158598523885	1.6972206643312795	-2.9020480149486323	0.0037073171284261294	0.47770108359754343	LILRA5	LILRA5	protein_coding
ENSG00000109536.12	688.2846349289066	-3.8908998787212785	1.3428587347025818	-2.8974751983744893	0.0037617948057185923	0.4778145724865216	FRG1	FRG1	protein_coding
ENSG00000027075.17	4209.840428650758	1.9261746589089712	0.6649226473516836	2.8968402062716927	0.003769416966966214	0.4778145724865216	PRKCH	PRKCH	protein_coding
ENSG00000182463.17	123.48422874664669	2.793326834048703	0.9650932285718709	2.8943595824231636	0.0037993279735546756	0.4781413254776398	TSHZ2	TSHZ2	protein_coding
ENSG00000134765.10	144.76569145746433	3.3171874600344227	1.1474282566568845	2.8909759200974263	0.0038404754554786703	0.47986740816205986	DSC1	DSC1	protein_coding
ENSG00000167094.16	169.64405042429289	3.149061503820141	1.091615521151679	2.8847716460625352	0.00391697667024107	0.48166823746530196	TTC16	TTC16	protein_coding
ENSG00000251301.8	219.36998590831377	3.0124070795171125	1.0448404050070372	2.8831265187306987	0.003937492594611455	0.48166823746530196	LINC02384	LINC02384	lncRNA
ENSG00000111331.14	1037.1301937390351	-2.1093871985342187	0.730769727435124	-2.8865278888026804	0.003895182243169475	0.48166823746530196	OAS3	OAS3	protein_coding
ENSG00000138449.11	5845.174549598383	-1.9278933683387371	0.6710358472822753	-2.8730109965760997	0.004065799639855195	0.490503676551634	SLC40A1	SLC40A1	protein_coding
ENSG00000086570.13	55.687469973295464	5.633908365170344	1.960080458538112	2.8743250516217507	0.004048920166269191	0.490503676551634	FAT2	FAT2	protein_coding
ENSG00000189067.14	2997.430284816887	1.7135246843138412	0.5971780135468667	2.8693700126978356	0.004112903474464133	0.49278781149863754	LITAF	LITAF	protein_coding
ENSG00000125538.12	369.9422562286618	-2.7286744243115777	0.9523955654215692	-2.865064184862888	0.004169247261308374	0.49611624296476386	IL1B	IL1B	protein_coding
ENSG00000111728.11	225.57743384676837	2.691193843311643	0.940013154696402	2.862932108839289	0.004197404902462988	0.49611624296476386	ST8SIA1	ST8SIA1	protein_coding
ENSG00000113319.13	740.2139634852191	2.1915821394874744	0.7663489002567304	2.8597707111646984	0.004239474074025519	0.4977256374290497	RASGRF2	RASGRF2	protein_coding
ENSG00000183682.8	67.06945072407514	3.356835290526095	1.1771057025589364	2.851770476711306	0.004347648070995419	0.5000508237062095	BMP8A	BMP8A	protein_coding
ENSG00000106714.18	63.67402630904894	3.223542880497257	1.1297469734661099	2.8533317248970325	0.004326343399232993	0.5000508237062095	CNTNAP3	CNTNAP3	protein_coding
ENSG00000139629.16	1101.6717157669484	-2.347151255528406	0.8235975665374052	-2.8498763848907096	0.004373622364777343	0.5000508237062095	GALNT6	GALNT6	protein_coding
ENSG00000128383.14	708.3707928570577	-2.8150219757938046	0.9874384119639235	-2.850832965060562	0.0043604869416858	0.5000508237062095	APOBEC3A	APOBEC3A	protein_coding
ENSG00000197766.9	298.21779274677016	-3.6535545533967393	1.2858041142421976	-2.8414550186363345	0.004490818668098576	0.5101161750717428	CFD	CFD	protein_coding
ENSG00000115295.21	1555.7791499343848	1.877160352764784	0.6624433192313107	2.8336920280862863	0.004601365309190117	0.5192300148671356	CLIP4	CLIP4	protein_coding
ENSG00000185989.11	2134.8894979545066	2.3532659776345697	0.8310494156163757	2.831679962002249	0.004630416870706748	0.5192300148671356	RASA3	RASA3	protein_coding
ENSG00000251405.3	121.07991076030424	4.379962630444019	1.5499710717272095	2.8258350819175027	0.004715753639379135	0.5251816137654819	NIPAL4-DT	NIPAL4-DT	lncRNA
ENSG00000101695.9	1776.87682920171	2.3902091065088675	0.8464054762037	2.8239527906050887	0.004743537127705147	0.5251816137654819	RNF125	RNF125	protein_coding
ENSG00000163629.13	181.38847749906543	2.0340040075609376	0.7214141055653674	2.8194680307323656	0.00481033223902219	0.5276211097855918	PTPN13	PTPN13	protein_coding
ENSG00000215244.4	194.78624567152818	1.859854889151217	0.6598901086214547	2.818431227945744	0.004825894790241508	0.5276211097855918	LINC02649	LINC02649	lncRNA
ENSG00000187627.18	29.54080510180086	4.098310786304468	1.4618521893315133	2.8035055912038374	0.005055035577945562	0.5492406047515636	RGPD1	RGPD1	protein_coding
ENSG00000160321.16	60.56327584602047	3.2401520936918207	1.1576465379700125	2.7989131288498297	0.005127493017189759	0.5536742922821015	ZNF208	ZNF208	protein_coding
ENSG00000197467.17	25.399248996579093	4.57276472866721	1.6354471005261486	2.7960334071313473	0.005173405250674946	0.5552047733132321	COL13A1	COL13A1	protein_coding
ENSG00000085491.17	516.1136933740078	-3.196969848021315	1.1504931632766013	-2.7787821345381607	0.005456310700645247	0.5749591267160636	SLC25A24	SLC25A24	protein_coding
ENSG00000213366.13	179.1282979339283	1.8991121799428874	0.6866421198027558	2.7657962207276547	0.005678400649742804	0.5749591267160636	GSTM2	GSTM2	protein_coding
ENSG00000081052.14	165.57036474586937	2.213276430580089	0.8005270224710717	2.7647741655842344	0.00569622166801664	0.5749591267160636	COL4A4	COL4A4	protein_coding
ENSG00000091490.11	2026.580988661046	1.4196350994503328	0.5137006499040572	2.763545461185372	0.005717712681861845	0.5749591267160636	SEL1L3	SEL1L3	protein_coding
ENSG00000112511.18	497.0833720457284	2.7180825193860016	0.9769143798843601	2.7823139625682938	0.005397279903557434	0.5749591267160636	PHF1	PHF1	protein_coding
